(0, 747)
(1, 4257)
(1, 580)
(1, 5735)
(1, 7146)
(1, 2639)
(2, 562)
(2, 4154)
(2, 5179)
(3, 1728)
(3, 4560)
(3, 6503)
(3, 272)
(3, 4433)
(4, 5770)
(5, 5454)
(6, 4405)
(6, 1462)
(6, 7128)
(6, 3291)
(6, 167)
(7, 177)
(7, 6243)
(7, 7589)
(7, 2854)
(7, 428)
(8, 1686)
(9, 4481)
(9, 2660)
(9, 6053)
(9, 246)
(9, 3843)
(9, 6441)
(9, 366)
(10, 5489)
(11, 2412)
(12, 3807)
(13, 5385)
(13, 2789)
(13, 620)
(13, 2835)
(13, 3316)
(14, 5862)
(14, 2155)
(14, 6438)
(15, 4375)
(16, 4184)
(16, 5725)
(16, 5088)
(16, 38)
(16, 3699)
(16, 773)
(17, 1334)
(18, 3596)
(18, 7185)
(18, 2788)
(18, 3163)
(18, 3820)
(18, 4212)
(18, 7614)
(18, 4085)
(19, 2625)
(20, 2689)
(20, 1316)
(20, 4462)
(21, 3026)
(22, 5127)
(23, 4248)
(23, 646)
(24, 3643)
(25, 3544)
(26, 5345)
(27, 4066)
(27, 6339)
(28, 4900)
(29, 4626)
(30, 924)
(31, 1457)
(32, 4845)
(32, 4187)
(32, 1020)
(33, 5617)
(33, 6101)
(33, 3452)
(34, 4717)
(35, 6747)
(35, 5283)
(35, 4246)
(35, 2040)
(36, 719)
(37, 3991)
(38, 3794)
(39, 5095)
(40, 5564)
(41, 5414)
(42, 2647)
(43, 4681)
(44, 6234)
(45, 3912)
(45, 7537)
(46, 2442)
(47, 397)
(47, 6207)
(48, 1761)
(49, 3400)
(50, 4415)
(51, 7135)
(52, 6840)
(53, 1390)
(54, 2626)
(54, 5195)
(54, 2420)
(55, 5474)
(55, 1932)
(56, 2902)
(57, 7349)
(58, 3302)
(58, 2551)
(59, 1693)
(59, 2414)
(60, 4344)
(60, 6504)
(61, 1680)
(62, 4792)
(63, 4616)
(63, 4166)
(64, 4355)
(65, 2916)
(66, 5605)
(67, 2416)
(67, 7555)
(68, 5600)
(69, 6101)
(70, 2707)
(70, 900)
(71, 1611)
(71, 6147)
(72, 5966)
(73, 4091)
(73, 5308)
(73, 2205)
(74, 3035)
(75, 4217)
(75, 3855)
(76, 1830)
(77, 7536)
(78, 1642)
(78, 4587)
(78, 2332)
(79, 550)
(80, 666)
(80, 6171)
(81, 4353)
(81, 3218)
(81, 130)
(82, 2086)
(82, 3745)
(83, 5857)
(84, 1932)
(85, 4658)
(85, 3444)
(85, 5998)
(85, 5753)
(85, 6126)
(86, 149)
(87, 6115)
(88, 955)
(89, 6757)
(90, 2498)
(91, 313)
(92, 2475)
(93, 662)
(94, 6564)
(95, 5224)
(95, 3602)
(95, 7352)
(96, 4811)
(97, 3833)
(97, 3126)
(97, 652)
(98, 4225)
(98, 2077)
(99, 1795)
(100, 5361)
(101, 7010)
(102, 1495)
(102, 5433)
(103, 3715)
(104, 899)
(104, 1046)
(104, 5918)
(104, 1989)
(104, 6884)
(104, 2105)
(104, 955)
(104, 2943)
(105, 5581)
(106, 1327)
(107, 3450)
(107, 4227)
(108, 7574)
(108, 647)
(109, 6272)
(109, 1233)
(110, 2308)
(110, 6410)
(110, 2790)
(110, 485)
(111, 5961)
(111, 1621)
(112, 1571)
(112, 3381)
(112, 1497)
(112, 7385)
(113, 5402)
(114, 2848)
(115, 5653)
(116, 1624)
(117, 3800)
(117, 1412)
(117, 1750)
(118, 1464)
(119, 4000)
(120, 2276)
(120, 5078)
(121, 3330)
(121, 2948)
(121, 5270)
(121, 518)
(122, 6486)
(122, 4684)
(122, 4847)
(122, 7280)
(122, 2358)
(122, 3748)
(122, 1853)
(123, 5864)
(123, 6576)
(124, 2988)
(124, 4362)
(125, 2991)
(126, 700)
(127, 5454)
(128, 290)
(129, 1126)
(131, 3852)
(131, 4371)
(131, 5867)
(132, 6339)
(133, 4705)
(133, 6395)
(133, 1918)
(134, 652)
(135, 3042)
(135, 1988)
(135, 3269)
(135, 5977)
(136, 6857)
(136, 2186)
(136, 499)
(136, 657)
(136, 2466)
(136, 6388)
(136, 4919)
(137, 4785)
(138, 2603)
(139, 6664)
(139, 5449)
(139, 2675)
(139, 2645)
(140, 5632)
(140, 4839)
(140, 435)
(140, 6738)
(140, 7190)
(140, 3641)
(141, 212)
(142, 4100)
